Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2,Excel标签: dm_air,Excel标签: m_ls_opt_do,Excel标签: m_ph,Excel标签: m_stirrer,Excel标签: m_temp,Excel标签: dm_o2,Excel标签: dm_spump1,Excel标签: dm_spump2,Excel标签: dm_spump3,Excel标签: dm_spump4
2025-06-27T21:37:44.252,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:45.907,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:47.536,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:49.162,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:50.882,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:52.542,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:54.188,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:55.636,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:57.077,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:37:58.757,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,.1...,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:00.577,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,.1...,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:02.108,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,.1...,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:03.652,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,.1...,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:05.246,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,.1...,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:06.837,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:08.422,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:10.150,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:11.831,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:13.474,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:15.084,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:16.775,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:18.475,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:19.969,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:21.709,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:23.437,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:25.129,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:26.930,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:28.623,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:30.086,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:31.716,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:33.313,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:34.867,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:36.462,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:37.997,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:39.696,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:41.177,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:42.957,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:44.564,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:46.156,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:47.862,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:49.667,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:51.186,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:52.830,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:54.537,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:56.236,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:57.836,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:38:59.533,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:01.166,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:02.746,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:04.416,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:06.049,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:07.646,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:09.200,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:11.021,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:12.524,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:14.136,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:15.757,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:17.397,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:18.957,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:20.541,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:22.052,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:23.816,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:25.428,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:27.139,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:28.966,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:30.893,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:32.777,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:34.386,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:36.026,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:37.649,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:39.234,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:40.876,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:42.557,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:44.090,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:45.662,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:47.197,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:48.937,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:50.667,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:52.127,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:53.731,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:55.270,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:56.907,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:39:58.546,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:00.007,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:01.808,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:03.529,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:05.066,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:06.620,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:08.166,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:09.846,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:11.610,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:13.111,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:14.806,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:16.458,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:18.107,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:19.727,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:21.194,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:22.776,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:24.477,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:26.097,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:27.667,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:29.230,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:30.869,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:32.586,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:34.177,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:35.924,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:37.574,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:39.186,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:40.837,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:42.261,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:43.797,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:45.347,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:46.897,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:48.409,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:49.987,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
