Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2,Excel标签: dm_air,Excel标签: m_ls_opt_do,Excel标签: m_ph,Excel标签: m_stirrer,Excel标签: m_temp,Excel标签: dm_o2,Excel标签: dm_spump1,Excel标签: dm_spump2,Excel标签: dm_spump3,Excel标签: dm_spump4
2025-06-25T17:43:16.401,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,1.0,10-,2.0,6.0,
2025-06-25T17:43:18.362,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,1.0,10-,2.0,6.0,
2025-06-25T17:43:20.368,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,1.0,10-,2.0,6.0,
2025-06-25T17:43:22.205,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:24.210,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:25.974,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:27.736,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:29.519,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:31.303,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:33.109,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:34.913,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,1.0,,1.0,10-,2.0,6.0,
2025-06-25T17:43:36.768,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,1.0,10-,2.0,6.0,
2025-06-25T17:43:38.583,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,5.0,10-,2.0,1.0,
2025-06-25T17:43:40.395,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,5.0,10-,2.0,1.0,
2025-06-25T17:43:42.204,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,5.0,10-,2.0,1.0,
2025-06-25T17:43:44.040,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,4.0,10-,2.0,1.0,
2025-06-25T17:43:45.855,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,4.0,10-,2.0,1.0,
2025-06-25T17:43:47.832,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,4.0,10-,2.0,1.0,
2025-06-25T17:43:49.789,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,2.0,1.0,
2025-06-25T17:43:51.599,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,2.0,1.0,
2025-06-25T17:43:53.486,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,2.0,1.0,
2025-06-25T17:43:55.367,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,2.0,1.0,
2025-06-25T17:43:57.166,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,0.0001,10-,2.0,1.0,
2025-06-25T17:43:58.988,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,0.0001,10-,7.0,39.0,
2025-06-25T17:44:00.912,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,6.0,10-,7.0,39.0,
2025-06-25T17:44:02.831,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:04.740,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:06.473,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:08.256,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:10.060,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:11.897,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:13.663,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:15.475,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,10-,7.0,39.0,
2025-06-25T17:44:17.385,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,7.0,7.0,
2025-06-25T17:44:19.306,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
2025-06-25T17:44:21.128,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
2025-06-25T17:44:22.942,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
2025-06-25T17:44:24.938,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
2025-06-25T17:44:26.814,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
2025-06-25T17:44:28.840,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
2025-06-25T17:44:30.604,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,1.0,0.0001,,7.0,4.0,1.0,7.0,
